Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,No,Travel_Frequently,395,Research & Development,27,4,Medical,1,531,4,Male,65,3,1,Healthcare Representative,4,Married,4409,23826,2,Y,No,15,3,4,80,0,19,2,2,5,1,1,5
53,Yes,Travel_Rarely,211,Research & Development,12,5,Life Sciences,1,532,2,Male,53,4,1,Research Director,3,Married,6960,23936,1,Y,No,18,3,3,80,0,33,1,3,7,4,2,3
40,No,Travel_Frequently,1300,Research & Development,8,3,Life Sciences,1,533,2,Male,50,3,2,Manager,4,Married,7121,16553,2,Y,No,19,3,1,80,0,23,5,2,6,4,2,6
33,No,Non-Travel,442,Sales,6,2,Life Sciences,1,534,2,Male,47,3,1,Healthcare Representative,3,Single,7163,12062,4,Y,Yes,12,3,4,80,0,17,0,3,7,3,3,6
56,No,Travel_Frequently,200,Research & Development,15,4,Life Sciences,1,535,1,Male,44,4,1,Sales Executive,4,Married,8204,22397,2,Y,No,11,4,3,80,0,35,4,4,11,7,5,4
59,Yes,Travel_Rarely,728,Sales,12,3,Medical,1,536,4,Female,35,3,2,Laboratory Technician,2,Married,11511,23751,5,Y,Yes,13,3,3,80,2,40,5,3,3,3,3,3
56,Yes,Travel_Frequently,127,Sales,16,2,Life Sciences,1,537,3,Male,72,4,1,Human Resources,4,Married,7089,26686,1,Y,Yes,16,3,4,80,0,40,0,2,7,1,1,2
31,No,Travel_Rarely,1036,Research & Development,16,4,Other,1,538,1,Male,60,2,2,Human Resources,3,Married,7980,8959,5,Y,No,24,3,2,80,1,14,5,3,7,7,3,3
48,No,Travel_Frequently,157,Research & Development,27,4,Medical,1,539,2,Male,57,2,2,Healthcare Representative,4,Single,8532,11947,2,Y,No,15,4,2,80,1,32,0,3,5,4,1,5
22,No,Travel_Rarely,396,Research & Development,21,4,Life Sciences,1,540,3,Male,37,3,1,Laboratory Technician,1,Divorced,5026,24674,3,Y,Yes,18,3,4,80,1,3,0,3,3,3,1,2
52,No,Travel_Frequently,233,Research & Development,20,4,Life Sciences,1,541,1,Female,58,3,1,Manager,4,Single,5747,11559,4,Y,Yes,18,3,3,80,1,36,5,3,8,4,3,6
40,No,Travel_Rarely,1454,Research & Development,20,2,Medical,1,542,3,Female,50,2,2,Healthcare Representative,4,Married,6225,2551,5,Y,No,12,3,1,80,1,22,2,4,6,3,1,4
46,No,Travel_Rarely,348,Research & Development,28,2,Medical,1,543,2,Female,87,4,2,Sales Executive,4,Divorced,8107,2133,1,Y,No,24,3,3,80,2,30,4,3,9,2,3,5
28,No,Travel_Rarely,1120,Human Resources,4,4,Life Sciences,1,544,3,Female,89,3,1,Research Scientist,1,Married,3635,8607,7,Y,No,19,3,1,80,2,10,3,2,5,4,0,3
35,No,Travel_Frequently,649,Sales,11,2,Life Sciences,1,545,3,Male,79,3,1,Healthcare Representative,1,Divorced,6542,13103,6,Y,No,24,3,1,80,0,18,1,3,7,3,1,7
29,Yes,Travel_Rarely,1001,Sales,13,3,Technical Degree,1,546,2,Male,60,3,5,Human Resources,1,Single,16332,12205,1,Y,Yes,24,3,3,80,0,13,6,3,7,3,3,3
26,No,Travel_Rarely,1198,Research & Development,29,4,Life Sciences,1,547,3,Female,76,3,1,Manufacturing Director,2,Married,3517,8599,9,Y,No,14,3,3,80,2,10,0,4,8,4,0,2
27,No,Travel_Frequently,933,Research & Development,9,4,Life Sciences,1,548,1,Female,63,1,5,Human Resources,1,Married,15753,15372,5,Y,No,24,3,3,80,1,8,4,4,4,0,4,2
34,No,Travel_Rarely,1291,Sales,4,3,Technical Degree,1,549,3,Female,31,4,1,Laboratory Technician,2,Single,6041,7124,3,Y,No,11,3,1,80,3,17,1,3,9,3,1,4
55,No,Travel_Rarely,870,Research & Development,12,4,Medical,1,550,4,Female,96,3,1,Sales Executive,4,Married,5704,3060,1,Y,Yes,24,3,2,80,0,34,4,3,3,2,3,3
24,No,Travel_Rarely,1478,Sales,9,4,Life Sciences,1,551,1,Female,81,2,2,Manager,2,Married,6667,25768,3,Y,No,12,3,1,80,0,6,5,3,6,5,0,1
30,No,Travel_Rarely,1348,Research & Development,13,3,Medical,1,552,3,Male,36,4,1,Sales Representative,4,Married,4495,16048,1,Y,No,24,3,1,80,1,15,1,3,6,1,1,4
57,Yes,Travel_Rarely,245,Sales,16,2,Life Sciences,1,553,4,Male,48,4,1,Manufacturing Director,2,Divorced,7718,20570,2,Y,No,21,3,1,80,0,40,4,2,8,5,1,3
59,No,Travel_Rarely,1364,Research & Development,26,2,Marketing,1,554,4,Female,44,3,1,Healthcare Representative,1,Single,6296,21049,2,Y,Yes,16,3,4,80,1,40,3,3,9,5,0,4
26,No,Travel_Rarely,992,Research & Development,6,3,Medical,1,555,4,Female,77,4,5,Manufacturing Director,1,Married,14560,5170,6,Y,No,15,4,2,80,2,11,6,3,9,4,5,5
44,No,Travel_Rarely,443,Sales,10,2,Marketing,1,556,3,Male,43,3,2,Laboratory Technician,2,Married,8031,12919,1,Y,No,22,3,1,80,1,27,4,3,11,2,3,8
19,Yes,Travel_Frequently,1158,Human Resources,13,2,Human Resources,1,557,2,Male,32,4,2,Sales Executive,2,Married,6958,21030,7,Y,Yes,17,3,1,80,0,4,6,3,4,3,3,1
22,No,Travel_Rarely,801,Research & Development,7,2,Technical Degree,1,558,4,Male,79,1,2,Manager,1,Married,6646,18979,2,Y,No,19,3,4,80,1,1,4,3,1,1,1,1
46,Yes,Travel_Rarely,100,Human Resources,28,3,Technical Degree,1,559,2,Male,83,3,3,Healthcare Representative,4,Married,10811,17583,3,Y,Yes,16,4,1,80,1,29,6,3,5,3,1,3
54,No,Non-Travel,252,Research & Development,26,4,Medical,1,560,1,Female,35,3,2,Sales Executive,4,Single,9209,6106,6,Y,Yes,16,3,2,80,1,36,0,3,16,3,1,1
55,No,Travel_Rarely,528,Research & Development,19,2,Life Sciences,1,561,2,Male,78,1,1,Healthcare Representative,4,Married,8588,24201,4,Y,No,12,3,1,80,1,40,6,3,8,4,4,5
36,No,Travel_Rarely,607,Sales,24,4,Medical,1,562,2,Male,52,3,1,Manager,4,Divorced,5106,5421,1,Y,No,17,3,2,80,1,16,6,3,7,2,2,5
25,No,Travel_Frequently,1249,Research & Development,19,4,Medical,1,563,2,Male,49,3,1,Healthcare Representative,3,Married,3727,18303,2,Y,No,12,3,2,80,1,5,0,2,4,4,1,3
18,No,Non-Travel,590,Sales,17,1,Technical Degree,1,564,2,Female,89,3,1,Sales Executive,4,Married,4466,4278,1,Y,No,23,4,3,80,1,0,0,2,0,0,0,0
39,Yes,Travel_Frequently,444,Sales,13,4,Life Sciences,1,565,2,Male,74,2,1,Healthcare Representative,3,Single,5565,19548,4,Y,No,17,4,4,80,1,18,5,2,11,2,1,7
34,Yes,Travel_Frequently,320,Sales,13,3,Technical Degree,1,566,1,Male,90,3,1,Sales Executive,3,Single,4147,19001,2,Y,No,18,3,4,80,0,15,6,2,8,5,2,7
24,No,Travel_Frequently,822,Research & Development,26,3,Marketing,1,567,1,Male,85,2,4,Laboratory Technician,1,Single,13765,15052,6,Y,No,22,3,4,80,1,4,4,3,3,2,2,3
42,No,Travel_Rarely,1148,Research & Development,28,4,Other,1,568,2,Male,31,3,4,Research Scientist,1,Married,13138,2450,4,Y,No,11,3,3,80,1,21,3,3,4,3,1,4
21,No,Travel_Frequently,627,Sales,21,2,Technical Degree,1,569,2,Male,74,4,1,Sales Executive,2,Divorced,3937,11990,1,Y,No,19,3,3,80,0,4,1,2,4,4,2,4
53,No,Travel_Rarely,1305,Sales,2,4,Life Sciences,1,570,4,Male,69,3,1,Manufacturing Director,4,Married,6927,14778,1,Y,Yes,18,3,2,80,2,36,0,3,8,5,1,4
23,No,Non-Travel,940,Research & Development,10,1,Life Sciences,1,571,1,Female,53,3,1,Research Scientist,4,Single,5784,9372,1,Y,No,19,4,4,80,0,5,2,3,5,3,2,5
48,No,Travel_Rarely,1165,Sales,22,4,Life Sciences,1,572,3,Male,58,1,1,Healthcare Representative,1,Single,5056,3892,2,Y,No,15,3,3,80,0,32,4,3,6,4,5,5
36,No,Travel_Rarely,580,Sales,13,3,Life Sciences,1,573,1,Male,96,3,1,Sales Executive,1,Married,5660,23912,3,Y,No,23,3,3,80,1,16,3,2,4,1,1,3
56,No,Travel_Rarely,1029,Sales,26,3,Medical,1,574,3,Female,97,4,4,Sales Executive,1,Married,16209,20838,3,Y,No,24,3,3,80,0,39,3,2,6,5,1,2
44,No,Travel_Frequently,971,Research & Development,9,2,Marketing,1,575,4,Male,95,4,1,Manufacturing Director,2,Married,6182,15362,6,Y,Yes,14,4,2,80,1,23,0,3,6,3,3,5
27,No,Travel_Rarely,444,Research & Development,1,3,Technical Degree,1,576,2,Female,83,3,1,Sales Representative,4,Married,3731,5808,1,Y,Yes,11,3,1,80,1,11,5,4,8,0,4,3
43,No,Travel_Frequently,144,Research & Development,14,4,Medical,1,577,4,Male,82,2,1,Research Scientist,2,Married,5505,11476,9,Y,Yes,19,3,3,80,0,27,0,2,3,2,2,3
36,No,Travel_Frequently,120,Research & Development,29,3,Life Sciences,1,578,2,Male,78,3,5,Research Scientist,3,Single,15605,20141,2,Y,No,24,3,3,80,3,19,5,3,3,3,1,3
56,Yes,Travel_Rarely,1193,Research & Development,16,3,Life Sciences,1,579,1,Female,61,2,4,Sales Executive,3,Single,15604,18606,1,Y,No,14,3,3,80,0,37,2,4,5,3,3,3
20,No,Travel_Frequently,972,Research & Development,20,3,Life Sciences,1,580,2,Female,90,3,2,Healthcare Representative,4,Single,6388,25337,5,Y,No,14,3,4,80,1,1,2,3,1,1,0,1
30,No,Travel_Frequently,147,Research & Development,15,4,Life Sciences,1,581,3,Male,71,3,2,Manager,1,Single,8121,25420,7,Y,No,14,4,4,80,2,11,0,3,5,3,3,5
45,No,Travel_Rarely,650,Research & Development,1,3,Medical,1,582,3,Male,30,3,1,Manager,1,Single,5011,20749,2,Y,Yes,12,3,3,80,1,29,1,3,6,6,4,4
37,No,Travel_Rarely,386,Sales,17,4,Life Sciences,1,583,4,Male,92,3,1,Research Scientist,2,Married,4365,3609,6,Y,Yes,22,3,2,80,3,18,6,3,11,3,1,4
45,No,Travel_Rarely,1101,Sales,24,4,Life Sciences,1,584,1,Female,64,3,2,Sales Representative,3,Married,8273,25605,8,Y,No,21,3,1,80,2,26,0,3,5,5,3,2
25,No,Travel_Rarely,1133,Research & Development,13,3,Life Sciences,1,585,3,Female,80,3,3,Manager,3,Married,10710,3223,6,Y,No,23,3,4,80,3,9,0,4,6,2,4,4
58,No,Travel_Rarely,641,Research & Development,27,2,Medical,1,586,4,Male,74,4,1,Research Director,4,Married,7255,3907,0,Y,Yes,14,3,1,80,0,40,3,3,10,4,3,4
56,No,Non-Travel,855,Research & Development,15,3,Medical,1,587,1,Male,94,3,1,Manager,3,Divorced,7271,16978,7,Y,Yes,12,3,3,80,1,37,0,4,11,2,2,1
18,No,Travel_Rarely,373,Research & Development,16,4,Medical,1,588,1,Male,43,3,2,Human Resources,1,Single,6722,12943,6,Y,No,18,4,4,80,2,0,0,4,0,0,0,0
20,No,Travel_Frequently,1055,Human Resources,16,2,Medical,1,589,4,Male,32,3,1,Research Scientist,1,Divorced,5047,7810,5,Y,Yes,17,3,1,80,3,2,0,3,2,2,0,2
30,No,Travel_Rarely,699,Sales,2,3,Human Resources,1,590,3,Male,53,3,2,Sales Representative,1,Married,6971,14161,6,Y,No,21,3,3,80,3,13,1,3,11,11,2,4
45,No,Travel_Rarely,480,Research & Development,17,4,Life Sciences,1,591,3,Male,94,1,2,Healthcare Representative,4,Married,9210,24832,9,Y,No,20,3,4,80,2,29,3,3,7,4,2,3
42,No,Travel_Frequently,1452,Research & Development,11,3,Medical,1,592,4,Female,77,2,1,Sales Executive,2,Married,5255,26350,2,Y,No,12,3,3,80,1,21,4,3,5,4,2,5
50,No,Travel_Frequently,578,Human Resources,8,3,Marketing,1,593,3,Female,39,3,2,Laboratory Technician,3,Single,10646,16063,0,Y,No,24,3,4,80,0,31,4,3,8,4,3,1
55,No,Travel_Rarely,114,Human Resources,20,2,Medical,1,594,4,Female,42,3,4,Manufacturing Director,4,Divorced,13819,6937,3,Y,No,12,3,1,80,0,34,4,1,6,4,2,6
23,No,Travel_Rarely,615,Research & Development,3,2,Technical Degree,1,595,3,Male,43,4,1,Research Scientist,2,Single,3694,24132,0,Y,Yes,12,3,1,80,0,3,4,3,3,2,3,3
49,No,Travel_Rarely,290,Sales,29,4,Life Sciences,1,596,3,Male,39,4,1,Sales Representative,4,Married,6919,19615,1,Y,No,11,3,4,80,0,31,3,3,7,4,5,7
38,No,Travel_Rarely,1291,Research & Development,12,1,Medical,1,597,4,Female,69,1,1,Sales Executive,3,Single,5663,14260,4,Y,Yes,23,4,2,80,0,23,0,3,2,2,1,2
33,No,Travel_Rarely,720,Sales,20,2,Life Sciences,1,598,4,Male,52,4,2,Laboratory Technician,1,Single,7961,11939,1,Y,No,16,4,3,80,0,13,4,3,8,6,3,2
38,No,Travel_Rarely,1260,Research & Development,16,4,Medical,1,599,3,Female,84,3,3,Human Resources,2,Single,10781,12750,5,Y,No,16,3,1,80,0,20,0,1,3,3,1,3
28,No,Travel_Rarely,253,Research & Development,14,3,Life Sciences,1,600,4,Male,92,4,1,Research Scientist,2,Single,3927,2737,7,Y,No,11,3,2,80,3,9,6,3,4,2,2,3
54,No,Travel_Frequently,1332,Research & Development,16,5,Life Sciences,1,601,3,Male,71,2,1,Healthcare Representative,4,Single,8170,22820,2,Y,No,21,3,4,80,0,34,6,3,8,6,3,7
53,No,Travel_Rarely,371,Research & Development,27,5,Medical,1,602,2,Male,95,2,5,Manufacturing Director,4,Divorced,17514,21363,8,Y,No,11,4,1,80,0,37,4,4,5,2,1,2
52,Yes,Travel_Rarely,242,Research & Development,21,2,Medical,1,603,1,Male,76,3,3,Laboratory Technician,1,Married,12807,17935,0,Y,Yes,16,3,1,80,1,35,1,2,2,2,2,2
36,No,Travel_Rarely,1192,Research & Development,17,1,Life Sciences,1,604,1,Female,81,4,2,Healthcare Representative,4,Single,7517,12143,7,Y,No,21,3,3,80,2,16,0,3,3,3,0,3
37,No,Travel_Frequently,346,Research & Development,11,4,Medical,1,605,3,Male,47,2,1,Manager,3,Married,5853,18913,7,Y,No,16,3,2,80,0,19,3,3,12,7,2,4
35,No,Travel_Frequently,1384,Research & Development,17,3,Medical,1,606,1,Male,47,2,1,Sales Executive,3,Divorced,5517,14321,2,Y,No,14,3,3,80,0,19,5,3,3,3,2,3
58,No,Travel_Rarely,887,Human Resources,19,2,Life Sciences,1,607,3,Male,53,4,2,Research Scientist,3,Single,10602,25525,1,Y,Yes,13,3,4,80,0,40,1,3,8,3,1,1
31,No,Travel_Frequently,178,Human Resources,22,4,Medical,1,608,4,Female,52,4,2,Sales Executive,3,Single,8468,6418,1,Y,Yes,24,3,1,80,0,10,5,1,5,2,1,0
32,No,Travel_Rarely,722,Sales,1,1,Medical,1,609,2,Male,41,1,2,Laboratory Technician,1,Divorced,7774,11396,7,Y,Yes,19,3,2,80,0,17,1,3,4,4,3,4
48,No,Travel_Rarely,624,Research & Development,27,4,Medical,1,610,1,Male,52,3,1,Research Director,1,Single,5185,3986,7,Y,Yes,16,3,3,80,1,33,3,3,5,1,1,4
18,No,Travel_Rarely,871,Research & Development,12,2,Life Sciences,1,611,1,Male,50,3,2,Research Director,1,Married,7923,2346,2,Y,No,11,3,2,80,2,0,1,3,0,0,0,0
20,No,Travel_Rarely,1037,Sales,15,2,Life Sciences,1,612,4,Male,93,3,3,Manufacturing Director,4,Single,9604,7825,4,Y,Yes,13,3,4,80,1,3,6,3,3,2,2,3
33,No,Travel_Frequently,1453,Sales,18,2,Medical,1,613,2,Male,63,3,4,Manager,1,Divorced,12213,3215,1,Y,Yes,11,3,1,80,0,14,0,3,6,2,2,1
40,Yes,Travel_Frequently,1312,Sales,28,5,Human Resources,1,614,2,Female,31,3,1,Human Resources,2,Divorced,6085,15890,3,Y,No,13,3,2,80,0,19,2,4,7,5,1,6
28,Yes,Travel_Rarely,1218,Research & Development,23,4,Medical,1,615,2,Male,98,3,2,Sales Representative,2,Divorced,6091,12960,9,Y,No,12,3,4,80,0,8,2,3,8,1,2,4
29,No,Travel_Rarely,716,Research & Development,14,4,Life Sciences,1,616,4,Male,60,3,2,Research Scientist,2,Single,8224,26429,1,Y,No,15,4,4,80,0,8,4,3,8,5,0,3
27,No,Travel_Rarely,1131,Research & Development,1,3,Medical,1,617,1,Female,97,3,4,Research Scientist,4,Married,11043,24182,9,Y,No,13,3,1,80,1,7,6,4,7,5,1,6
49,No,Travel_Rarely,166,Sales,13,3,Technical Degree,1,618,1,Male,99,3,3,Laboratory Technician,4,Single,11303,2244,7,Y,Yes,17,3,3,80,3,34,4,4,8,3,0,4
33,No,Travel_Rarely,290,Research & Development,15,2,Life Sciences,1,619,2,Male,48,3,5,Research Director,1,Divorced,15395,16119,9,Y,Yes,18,3,1,80,0,14,0,3,7,1,0,5
25,No,Travel_Rarely,1489,Sales,7,3,Other,1,620,4,Male,42,3,5,Human Resources,3,Divorced,15391,25442,1,Y,Yes,17,3,1,80,3,6,3,3,4,4,1,4
55,Yes,Travel_Rarely,867,Research & Development,15,3,Human Resources,1,621,4,Male,94,2,1,Laboratory Technician,2,Married,7045,13243,1,Y,No,12,3,2,80,3,40,0,3,9,5,2,5
29,Yes,Travel_Rarely,620,Research & Development,20,3,Life Sciences,1,622,4,Female,35,3,3,Human Resources,4,Married,10387,2132,0,Y,Yes,20,4,2,80,0,12,4,3,6,3,0,2
41,No,Travel_Rarely,1089,Sales,10,2,Human Resources,1,623,2,Female,56,3,2,Research Director,2,Single,8317,17556,6,Y,No,20,3,3,80,0,20,1,2,13,4,3,5
45,No,Travel_Rarely,1240,Research & Development,14,5,Life Sciences,1,624,4,Female,81,3,1,Healthcare Representative,1,Married,6134,19754,5,Y,Yes,17,3,4,80,0,28,5,3,7,4,2,2
25,No,Travel_Frequently,366,Sales,6,2,Technical Degree,1,625,2,Female,77,3,1,Laboratory Technician,4,Married,4628,3087,1,Y,No,20,3,2,80,1,5,6,3,5,4,3,5
45,No,Travel_Rarely,584,Research & Development,14,5,Medical,1,626,2,Male,97,2,1,Sales Representative,3,Married,6008,11839,6,Y,No,13,3,3,80,0,26,0,2,8,8,0,2
53,No,Non-Travel,1421,Research & Development,24,1,Medical,1,627,2,Male,73,3,3,Human Resources,3,Married,10450,12083,1,Y,No,17,4,1,80,0,34,0,4,8,4,2,3
43,No,Travel_Rarely,1287,Research & Development,25,3,Medical,1,628,3,Male,46,3,1,Manager,4,Single,5385,15415,1,Y,No,11,3,4,80,3,25,3,3,14,4,1,2
25,No,Travel_Frequently,475,Sales,22,3,Marketing,1,629,2,Male,67,4,3,Laboratory Technician,3,Divorced,9755,22386,2,Y,No,12,3,1,80,0,7,4,3,7,7,3,2
45,No,Travel_Frequently,752,Sales,12,3,Life Sciences,1,630,4,Female,39,3,2,Healthcare Representative,1,Divorced,8460,12452,0,Y,No,22,3,4,80,0,30,0,3,2,2,1,2
45,Yes,Travel_Rarely,1391,Research & Development,11,3,Medical,1,631,3,Female,83,3,2,Sales Representative,3,Divorced,8535,15828,1,Y,No,20,3,2,80,2,28,1,2,8,4,2,2
54,Yes,Travel_Rarely,648,Sales,29,3,Life Sciences,1,632,1,Male,35,3,1,Research Director,2,Married,6621,10310,2,Y,No,11,3,1,80,2,33,5,4,10,5,3,6
58,No,Travel_Frequently,1197,Research & Development,25,3,Life Sciences,1,633,1,Male,35,4,2,Manufacturing Director,2,Married,9009,4903,7,Y,No,19,3,1,80,0,40,1,3,3,3,3,3
53,No,Travel_Rarely,172,Human Resources,20,4,Life Sciences,1,634,4,Male,81,3,2,Research Scientist,2,Single,8905,25206,6,Y,No,23,3,4,80,0,33,2,3,9,3,1,5
44,No,Travel_Rarely,407,Sales,22,4,Medical,1,635,4,Male,44,3,1,Research Scientist,4,Divorced,5834,2894,3,Y,No,23,3,3,80,1,27,4,3,3,2,0,3
34,Yes,Travel_Rarely,298,Sales,24,4,Life Sciences,1,636,4,Male,97,3,3,Laboratory Technician,4,Married,10284,3265,6,Y,Yes,12,3,4,80,2,15,1,3,9,7,2,0
26,No,Travel_Rarely,1253,Research & Development,25,2,Life Sciences,1,637,4,Male,86,3,2,Research Director,4,Married,7454,24807,4,Y,No,12,3,2,80,3,7,3,3,3,3,2,3
50,No,Travel_Rarely,671,Human Resources,19,3,Life Sciences,1,638,3,Female,85,2,1,Sales Executive,4,Married,6415,18746,2,Y,No,16,3,3,80,0,31,5,2,4,2,1,4
37,No,Non-Travel,890,Research & Development,2,3,Life Sciences,1,639,4,Female,36,3,3,Sales Representative,4,Divorced,9696,25548,6,Y,Yes,17,3,1,80,1,17,4,3,3,3,0,3
30,No,Travel_Rarely,1274,Research & Development,22,3,Medical,1,640,2,Male,80,4,1,Manager,1,Single,3841,11965,5,Y,Yes,24,3,1,80,0,15,1,3,8,6,5,8
45,No,Travel_Rarely,1329,Research & Development,20,3,Human Resources,1,641,1,Male,87,4,2,Research Scientist,4,Single,10737,10505,4,Y,No,23,3,1,80,3,28,0,3,10,6,3,6
46,No,Non-Travel,278,Sales,1,3,Life Sciences,1,642,4,Male,93,3,2,Human Resources,3,Married,7836,24016,4,Y,No,12,3,2,80,0,26,4,3,9,4,0,3
30,No,Travel_Rarely,296,Human Resources,8,2,Human Resources,1,643,2,Female,55,4,1,Healthcare Representative,1,Divorced,4545,20090,5,Y,No,24,4,1,80,0,14,1,2,7,4,5,6
52,No,Non-Travel,834,Human Resources,25,2,Marketing,1,644,4,Female,87,3,2,Research Scientist,4,Married,9633,9334,2,Y,No,14,4,1,80,0,33,6,2,6,4,3,3
23,No,Travel_Rarely,188,Sales,14,2,Medical,1,645,2,Female,60,3,2,Laboratory Technician,3,Married,7188,25297,7,Y,No,13,3,3,80,0,5,0,3,5,1,1,3
35,No,Travel_Rarely,898,Sales,9,4,Medical,1,646,3,Male,95,3,2,Sales Representative,1,Married,8276,15374,1,Y,No,23,3,2,80,0,18,2,3,6,6,1,2
22,No,Travel_Frequently,887,Sales,2,3,Marketing,1,647,1,Female,42,2,1,Sales Representative,2,Married,3965,15348,8,Y,Yes,15,3,1,80,0,4,5,2,4,4,2,4
42,No,Travel_Rarely,847,Sales,25,5,Life Sciences,1,648,1,Male,47,3,1,Sales Executive,1,Married,6110,17375,2,Y,Yes,19,4,3,80,0,25,4,3,12,7,4,8
19,Yes,Travel_Frequently,1306,Research & Development,23,4,Medical,1,649,3,Male,42,3,1,Manufacturing Director,4,Married,4129,4393,1,Y,No,12,3,1,80,0,4,4,2,2,2,1,2
27,No,Non-Travel,308,Research & Development,5,1,Medical,1,650,2,Male,53,4,5,Manager,1,Single,14470,13802,4,Y,No,23,3,3,80,2,8,1,3,8,2,0,2
47,No,Travel_Frequently,592,Sales,23,4,Medical,1,651,4,Male,86,3,1,Research Director,1,Divorced,6516,26510,2,Y,Yes,15,3,1,80,0,29,2,3,3,3,0,2
22,Yes,Travel_Rarely,1253,Research & Development,29,4,Marketing,1,652,2,Female,58,3,2,Laboratory Technician,2,Married,7664,5694,7,Y,No,18,3,2,80,2,4,3,4,4,4,3,4
50,Yes,Travel_Frequently,764,Human Resources,25,3,Life Sciences,1,653,1,Male,85,3,4,Laboratory Technician,1,Divorced,14042,19373,2,Y,No,16,3,4,80,1,33,1,2,6,3,1,4
18,No,Travel_Rarely,1136,Research & Development,8,3,Medical,1,654,3,Male,83,2,3,Research Director,1,Single,8987,16911,5,Y,No,14,4,2,80,0,2,1,3,2,2,2,2
35,No,Travel_Rarely,970,Research & Development,16,5,Medical,1,655,3,Male,34,3,3,Research Director,2,Married,11214,22064,1,Y,No,20,3,3,80,0,19,3,4,7,6,1,5
49,No,Travel_Frequently,831,Sales,22,3,Life Sciences,1,656,2,Male,64,3,5,Research Director,4,Divorced,17249,12655,1,Y,No,18,3,1,80,2,31,3,3,10,2,3,4
28,Yes,Travel_Rarely,1229,Human Resources,16,4,Life Sciences,1,657,2,Male,48,3,2,Sales Executive,3,Single,8567,11096,2,Y,No,13,3,2,80,0,10,3,3,8,1,2,3
38,Yes,Travel_Frequently,1498,Research & Development,13,1,Medical,1,658,3,Male,84,3,1,Research Director,1,Married,4195,8410,4,Y,No,14,3,1,80,0,23,5,3,11,2,1,6
43,No,Travel_Frequently,797,Sales,20,2,Technical Degree,1,659,1,Male,98,3,1,Research Director,2,Married,6724,5397,5,Y,No,21,3,2,80,0,24,3,2,7,2,0,5
42,No,Travel_Frequently,1222,Sales,29,3,Medical,1,660,4,Male,73,3,1,Research Scientist,1,Married,6401,22381,4,Y,No,19,3,3,80,0,25,6,3,7,7,1,2
39,No,Travel_Rarely,693,Sales,15,3,Marketing,1,661,4,Female,67,4,2,Human Resources,4,Single,7471,15031,9,Y,No,15,3,4,80,0,22,3,4,7,4,0,5
44,No,Travel_Frequently,985,Sales,1,4,Life Sciences,1,662,2,Male,91,3,1,Sales Representative,4,Single,6281,2910,5,Y,No,16,3,2,80,3,23,0,3,4,4,3,3
30,No,Travel_Rarely,951,Research & Development,22,5,Life Sciences,1,663,3,Male,51,3,3,Research Director,2,Divorced,10800,24970,8,Y,No,22,3,1,80,2,13,0,3,6,6,1,3
50,No,Travel_Frequently,1315,Research & Development,3,3,Life Sciences,1,664,3,Male,69,3,1,Research Scientist,3,Married,5896,24365,1,Y,No,21,3,1,80,2,31,3,3,8,4,1,4
51,No,Travel_Rarely,424,Research & Development,6,1,Life Sciences,1,665,3,Female,55,2,1,Manufacturing Director,3,Single,6994,20507,0,Y,No,12,3,1,80,0,33,5,3,8,5,1,8
58,No,Travel_Rarely,1078,Research & Development,22,4,Life Sciences,1,666,1,Female,34,2,2,Sales Representative,1,Single,10397,20235,1,Y,Yes,19,3,3,80,3,40,5,3,7,4,0,0
52,No,Travel_Rarely,1055,Research & Development,14,3,Life Sciences,1,667,2,Male,83,2,1,Manager,2,Divorced,5863,16915,1,Y,No,18,3,3,80,1,31,2,2,8,6,2,2
18,No,Travel_Rarely,993,Research & Development,4,2,Medical,1,668,2,Male,78,2,3,Sales Representative,3,Single,8886,24840,3,Y,No,17,3,4,80,2,3,5,3,3,3,2,3
38,No,Travel_Rarely,1490,Research & Development,18,3,Marketing,1,669,2,Female,32,2,5,Sales Executive,4,Married,15840,14863,3,Y,No,19,3,1,80,1,23,6,3,3,3,2,3
23,Yes,Travel_Frequently,1441,Sales,15,4,Life Sciences,1,670,1,Female,67,2,3,Research Director,3,Married,8763,13957,4,Y,No,15,3,4,80,0,5,6,4,5,5,0,4
45,No,Travel_Rarely,243,Research & Development,9,4,Life Sciences,1,671,2,Female,43,2,1,Sales Representative,2,Divorced,5456,3615,6,Y,Yes,15,3,1,80,2,28,2,3,8,3,4,2
34,Yes,Travel_Rarely,483,Research & Development,18,3,Life Sciences,1,672,4,Female,76,3,4,Manufacturing Director,4,Married,12671,12582,9,Y,Yes,21,3,2,80,1,14,3,3,7,4,4,4
22,No,Travel_Rarely,315,Sales,3,3,Medical,1,673,2,Female,43,4,1,Sales Executive,1,Married,4961,11397,8,Y,No,21,3,2,80,3,4,5,2,4,1,2,4
